Sun, 21 Jan 2018 12:40:22 WARNING From /usr/local/lib/python3.6/dist-packages/tensorflow/contrib/training/python/training/training.py:412: get_or_create_global_step (from tensorflow.contrib.framework.python.ops.variables) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.get_or_create_global_step
Sun, 21 Jan 2018 12:40:22 INFO 
=====Config====
model_name = Epilepsy_3D_CNN  
is_training = True      
max_epoch = 200
gpu_num = 1
num_classes = 2
batch_size = 1
image_shape = (61, 73, 61, 2)
plot_batch = 25
dropout_keep_prob = 0.5
train_data_path = tfdata/cnn_tfdata/epilepsy_cnn_train.tfrecords
train_data_length = 240
test_data_path = tfdata/cnn_tfdata/epilepsy_cnn_test.tfrecords
test_data_length = 60
logger_path = logs/Epilepsy_3D_CNN_2018-01-21 12:40:21.log
save_model_path = saved_models/epilepsy_3d_cnn_2018-01-21 12:40:21/
=====Config====

Sun, 21 Jan 2018 12:51:01 INFO [Test] Epoch:56, TP:35, TN:15, FP:4, FN:6, Loss:1.014967, Accuracy:0.833333
Sun, 21 Jan 2018 12:51:11 INFO [Train] Epoch:57, TP:178, TN:62, FP:0, FN:0, Loss:0.000111, Accuracy:1.000000
Sun, 21 Jan 2018 12:51:12 INFO [Test] Epoch:57, TP:39, TN:6, FP:13, FN:2, Loss:2.335434, Accuracy:0.750000
Sun, 21 Jan 2018 12:51:23 INFO [Train] Epoch:58, TP:174, TN:66, FP:0, FN:0, Loss:0.000427, Accuracy:1.000000
Sun, 21 Jan 2018 12:51:23 INFO [Test] Epoch:58, TP:42, TN:3, FP:15, FN:0, Loss:3.269888, Accuracy:0.750000
Sun, 21 Jan 2018 12:51:34 INFO [Train] Epoch:59, TP:182, TN:58, FP:0, FN:0, Loss:0.000183, Accuracy:1.000000
Sun, 21 Jan 2018 12:51:35 INFO [Test] Epoch:59, TP:44, TN:4, FP:10, FN:2, Loss:1.964594, Accuracy:0.800000
Sun, 21 Jan 2018 12:51:45 INFO [Train] Epoch:60, TP:176, TN:64, FP:0, FN:0, Loss:0.000646, Accuracy:1.000000
Sun, 21 Jan 2018 12:51:46 INFO [Test] Epoch:60, TP:37, TN:9, FP:13, FN:1, Loss:2.802297, Accuracy:0.766667
Sun, 21 Jan 2018 12:51:56 INFO [Train] Epoch:61, TP:174, TN:62, FP:4, FN:0, Loss:0.029275, Accuracy:0.983333
Sun, 21 Jan 2018 12:51:57 INFO [Test] Epoch:61, TP:42, TN:4, FP:14, FN:0, Loss:3.574791, Accuracy:0.766667
Sun, 21 Jan 2018 12:52:07 INFO [Train] Epoch:62, TP:177, TN:56, FP:7, FN:0, Loss:0.124810, Accuracy:0.970833
Sun, 21 Jan 2018 12:52:08 INFO [Test] Epoch:62, TP:38, TN:3, FP:19, FN:0, Loss:5.924379, Accuracy:0.683333
Sun, 21 Jan 2018 12:52:18 INFO [Train] Epoch:63, TP:177, TN:63, FP:0, FN:0, Loss:0.000006, Accuracy:1.000000
Sun, 21 Jan 2018 12:52:19 INFO [Test] Epoch:63, TP:38, TN:5, FP:15, FN:2, Loss:3.151292, Accuracy:0.716667
Sun, 21 Jan 2018 12:52:30 INFO [Train] Epoch:64, TP:181, TN:59, FP:0, FN:0, Loss:0.000014, Accuracy:1.000000
